CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2022-10-18 15:01:47.1663509,C:\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-F45ADA11.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGEUPDATE.EXE-F45ADA11.pf,5285,9C947823D7C23B2C92D7C8D6AE728F45F8BEB4A5,False,2022-10-15 05:39:43.8579081,2022-10-15 05:39:43.8579081,2022-10-18 11:45:07.3088701,00:00:00
2022-10-18 15:01:47.1819813,C:\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-F5D87BE0.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGEUPDATESETUP_X86_-F5D87BE0.pf,10117,CCB9B3705988580940F218E3F0398CC6B3CBE729,False,2022-10-15 05:39:43.8579081,2022-10-15 05:39:43.8579081,2022-10-18 11:45:07.3088701,00:00:00
2022-10-18 15:01:47.1976045,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-0C259076.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-0C259076.pf,6299,B9B857A715C2C718F271394E6760DE9A252C0A0B,False,2022-10-06 20:39:01.9141285,2022-10-06 20:39:01.9141285,2022-10-18 11:45:07.3088701,00:00:00
2022-10-18 15:01:47.2132259,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-3397CE8B.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-3397CE8B.pf,6036,B00E805139CE046378F71CC3F3181612D9149A46,False,2022-10-16 22:45:35.9943535,2022-10-16 22:45:35.9943535,2022-10-18 11:45:07.3244938,00:00:00.0156214
2022-10-18 15:01:47.2132259,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-AD7894D4.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-AD7894D4.pf,6439,B9A39102EC96157B2C242A2835F883A9FF75CCF5,False,2022-10-12 06:39:42.8359479,2022-10-12 06:39:42.8359479,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.2288544,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-BE274FC5.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-BE274FC5.pf,6006,F2FA24E9AAC13F6E6AFB5A65BDE158E69709AA96,False,2022-10-08 02:39:06.2200421,2022-10-08 02:39:06.2200421,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.2444764,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-D780F92E.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-D780F92E.pf,6249,ED887F02337DA8BAE8FCC50147C307298B8DF45A,False,2022-10-08 22:39:42.7711100,2022-10-08 22:39:42.7711100,2022-10-18 11:45:07.3244938,00:00:00.0156220
2022-10-18 15:01:47.2444764,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-F8A62424.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-F8A62424.pf,6005,DE1047AC43C1F4C8AD9BBC87FB9C3C3A75174753,False,2022-10-17 18:44:51.7760774,2022-10-17 18:44:51.7760774,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.2913629,C:\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-FA352925.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MICROSOFTEDGE_X64_106.0.1370.-FA352925.pf,6311,0CC53167136183EEA33EB4199536E84347919116,False,2022-10-13 02:39:02.5275098,2022-10-13 02:39:02.5275098,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.3226063,C:\Windows\prefetch\MMC.EXE-6890E6C3.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MMC.EXE-6890E6C3.pf,59610,0C1060EBB9DD1603623F77557EC59F4B9C49B773,False,2022-09-10 20:47:29.2483202,2022-09-17 20:49:24.1366334,2022-10-18 11:45:07.3244938,00:00:00.0155286
2022-10-18 15:01:47.3382266,C:\Windows\prefetch\MMC.EXE-787EFBBC.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MMC.EXE-787EFBBC.pf,20806,30DB23DDB73844170ADD2BA30CC5317B0BC516A9,False,2022-09-17 21:09:41.4961319,2022-09-17 21:09:41.4961319,2022-10-18 11:45:07.3244938,00:00:00.0156203
2022-10-18 15:01:47.3538539,C:\Windows\prefetch\MMC.EXE-AD31A4A9.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MMC.EXE-AD31A4A9.pf,47039,7518DE63594E6B90E9B9AE837B751380E3510378,False,2022-09-10 20:50:16.4984377,2022-09-10 20:50:16.4984377,2022-10-18 11:45:07.3244938,00:00:00.0156273
2022-10-18 15:01:47.3694777,C:\Windows\prefetch\MMC.EXE-ADE10340.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MMC.EXE-ADE10340.pf,29597,9607F113C5C781665420A42CE337B3EF5C2B53B1,False,2022-09-17 20:52:41.0428696,2022-09-17 20:52:41.0428696,2022-10-18 11:45:07.3244938,00:00:00.0156238
2022-10-18 15:01:47.3851039,C:\Windows\prefetch\MOFCOMP.EXE-1467B102.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MOFCOMP.EXE-1467B102.pf,5484,0E99EF981915EE6CB5823DCD5A097708E42044A0,False,2022-10-14 02:41:53.6229692,2022-10-14 02:41:53.6229692,2022-10-18 11:45:07.3244938,00:00:00.0156262
2022-10-18 15:01:47.3851039,C:\Windows\prefetch\MOMPERFSNAPSHOTHELPER.EXE-50744664.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MOMPERFSNAPSHOTHELPER.EXE-50744664.pf,11947,7FA44B72FD944A9D15A2AA45E453640A9EF77927,False,2022-09-10 20:54:33.4828930,2022-10-12 03:15:21.9784183,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4163521,C:\Windows\prefetch\MOUSOCOREWORKER.EXE-2038C868.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MOUSOCOREWORKER.EXE-2038C868.pf,9007,2072D4A54B8BAA67C12CFE0A9F196E05B3DB7314,False,2022-09-10 20:35:15.8105562,2022-10-16 04:00:53.9479001,2022-10-18 11:45:07.3244938,00:00:00.0156229
2022-10-18 15:01:47.4163521,C:\Windows\prefetch\MPCMDRUN.EXE-7365DEB4.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MPCMDRUN.EXE-7365DEB4.pf,8851,B46D23DA24B046EBBB35B18B156B7B27506DE43D,False,2022-10-14 02:51:59.7921681,2022-10-18 02:52:14.8049780,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4319770,C:\Windows\prefetch\MPCMDRUN.EXE-8A6A87FA.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MPCMDRUN.EXE-8A6A87FA.pf,11314,8690745952CEBE6A6CDCD84077970F9F3F55B0F1,False,2022-09-11 03:06:20.9065815,2022-10-14 02:41:57.0760987,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4476093,C:\Windows\prefetch\MPSIGSTUB.EXE-4D562760.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MPSIGSTUB.EXE-4D562760.pf,95052,FE51C01A19B52F16E6E4C34E8221A46D534CF124,False,2022-09-11 02:34:20.1593124,2022-10-18 02:52:11.5393463,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4632253,C:\Windows\prefetch\MRT.EXE-07B7D631.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MRT.EXE-07B7D631.pf,20572,750AD10C1917E8806BE3D6486DD17604EB6B9A7E,False,2022-10-12 02:38:26.6642446,2022-10-12 02:38:26.6642446,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4788563,C:\Windows\prefetch\MSCORSVW.EXE-55FE3087.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSCORSVW.EXE-55FE3087.pf,12048,22E94F446F0601EE7ECC18C12C138201B9B7BF71,False,2022-09-11 02:55:49.2454448,2022-10-17 11:11:19.3373636,2022-10-18 11:45:07.3244938,00:00:00
2022-10-18 15:01:47.4944815,C:\Windows\prefetch\MSCORSVW.EXE-D593A5D9.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSCORSVW.EXE-D593A5D9.pf,14725,4C83FCE90904A52A107BEB13221224AD0D401711,False,2022-09-11 02:56:25.6048197,2022-10-18 11:11:20.1971862,2022-10-18 11:11:20.1971862,00:00:00
2022-10-18 15:01:47.5101017,C:\Windows\prefetch\MSEDGE.EXE-F6B373AF.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373AF.pf,58831,632E976F0FAAA2B180D9A35C9D6F5B2190173B61,False,2022-10-15 11:28:27.1198375,2022-10-15 11:28:27.1198375,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.5257249,C:\Windows\prefetch\MSEDGE.EXE-F6B373B0.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373B0.pf,74664,29712ED4598CAC193246264FE75C488064E309BE,False,2022-09-10 20:35:19.9985246,2022-10-15 11:33:36.1068644,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.5413505,C:\Windows\prefetch\MSEDGE.EXE-F6B373B1.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373B1.pf,34894,785B0DB2D12C2D2F759E349DBF0BD67C2019A1AC,False,2022-09-10 20:37:08.9686390,2022-10-15 11:30:25.6819945,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.5569842,C:\Windows\prefetch\MSEDGE.EXE-F6B373B4.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373B4.pf,131774,892EF92D4BA767F7A9AD7D9EAC4B539973EF0B4C,False,2022-09-10 20:55:56.2484051,2022-09-24 07:10:16.4201026,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.5726015,C:\Windows\prefetch\MSEDGE.EXE-F6B373B6.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373B6.pf,7882,22C4DD540B8630B8C95D997F0EFBCB46B93ECC2A,False,2022-09-10 20:47:11.9823792,2022-10-15 11:28:35.0571071,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.5882276,C:\Windows\prefetch\MSEDGE.EXE-F6B373B7.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGE.EXE-F6B373B7.pf,21824,DD5508698E1F3EABED09AD34F097008FFAD25398,False,2022-09-10 20:36:17.6315434,2022-10-15 11:33:35.8256115,2022-10-18 11:45:07.3401146,00:00:00.0156261
2022-10-18 15:01:47.6038549,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-132D6E64.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-132D6E64.pf,16362,198A7CA7FEE310BFC4C5E04AAC1B323525607510,False,2022-10-18 11:27:58.9587626,2022-10-18 11:27:58.9587626,2022-10-18 11:27:58.9587626,00:00:00
2022-10-18 15:01:47.6194760,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-B6CAE2B6.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-B6CAE2B6.pf,47384,F093A37F147EB7BA75178BEA422E4488670DC9B8,False,2022-10-08 15:56:51.0285384,2022-10-08 15:56:51.0441628,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.6351075,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-B6CAE2B8.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-B6CAE2B8.pf,19384,BF59427A602968A5B6E5FAC3840B7F27F01FB1EA,False,2022-10-08 15:56:50.9816623,2022-10-08 15:56:50.9816623,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.6507329,C:\Windows\prefetch\MSEDGEWEBVIEW2.EXE-F40DB9A1.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSEDGEWEBVIEW2.EXE-F40DB9A1.pf,47303,D405437AEEEA9CD22A32D727A8C2352652116C1E,False,2022-10-15 11:27:44.1195506,2022-10-15 11:27:44.1195506,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.6819805,C:\Windows\prefetch\MSIEXEC.EXE-7D20CFB0.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSIEXEC.EXE-7D20CFB0.pf,49080,D91B3E21B1170A09079A87A19AAFA46BF62B35FB,False,2022-09-10 20:53:40.7325295,2022-09-11 02:36:20.3759405,2022-10-18 11:45:07.3401146,00:00:00.0156283
2022-10-18 15:01:47.6976070,C:\Windows\prefetch\MSMPENG.EXE-8F933169.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSMPENG.EXE-8F933169.pf,48131,FE62F3A2CC354FD6F88FB388911B354C7323C654,False,2022-10-14 02:41:57.0760987,2022-10-14 02:41:57.0760987,2022-10-18 11:45:07.3401146,00:00:00.0156265
2022-10-18 15:01:47.7132291,C:\Windows\prefetch\MSMPENG.EXE-DB536E1F.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\MSMPENG.EXE-DB536E1F.pf,21443,C65C375BE3FEEFC72BC3F782C2C63064559FA091,False,2022-10-14 02:41:53.7792190,2022-10-14 02:41:53.7792190,2022-10-18 11:45:07.3401146,00:00:00.0156221
2022-10-18 15:01:47.7444894,C:\Windows\prefetch\NETSTAT.EXE-34A60389.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NETSTAT.EXE-34A60389.pf,1692,AB14833DD4116DACF4FDBC2379A6DFC6324D1360,False,2022-09-17 17:39:45.5584837,2022-09-17 17:40:49.4024616,2022-10-18 11:45:07.3401146,00:00:00.0312603
2022-10-18 15:01:47.7601044,C:\Windows\prefetch\NGEN.EXE-383F81D5.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NGEN.EXE-383F81D5.pf,6102,988E9DA3584E91B4F4B01D6806217BC72D3B47B2,False,2022-09-11 02:55:59.0891960,2022-10-18 11:11:20.1971862,2022-10-18 11:11:20.1971862,00:00:00.0156150
2022-10-18 15:01:47.7601044,C:\Windows\prefetch\NGEN.EXE-A8DBB043.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NGEN.EXE-A8DBB043.pf,4886,F5482F8AA96A3AF5E0C559AB0BED042C82A7D7CF,False,2022-09-11 02:55:59.0423187,2022-10-17 11:11:18.9623642,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.7913590,C:\Windows\prefetch\NGENTASK.EXE-4DB88ADA.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NGENTASK.EXE-4DB88ADA.pf,20613,8F43AF76F22246966850676A80C9F667FFEE23A8,False,2022-09-11 02:55:59.0266948,2022-10-16 11:11:19.5880060,2022-10-18 11:45:07.3401146,00:00:00.0156313
2022-10-18 15:01:47.8069834,C:\Windows\prefetch\NGENTASK.EXE-CD4E002C.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NGENTASK.EXE-CD4E002C.pf,18128,86ADFBE21171EEF55506E16599F57BEFA4209E8F,False,2022-09-11 02:55:59.0266948,2022-10-18 11:11:21.1815601,2022-10-18 11:11:21.1815601,00:00:00.0156244
2022-10-18 15:01:47.8069834,C:\Windows\prefetch\NISSRV.EXE-1A43CC8F.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\NISSRV.EXE-1A43CC8F.pf,5564,8DCF8457DEFECBCB090F1D989B2B36D981EFFE14,False,2022-10-14 02:42:09.8326575,2022-10-14 02:42:09.8326575,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.8382315,C:\Windows\prefetch\ONEDRIVE.EXE-E078B7F7.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\ONEDRIVE.EXE-E078B7F7.pf,124772,DA758C05FA8EF13A96611A92D64DFCB148B90A80,False,2022-09-10 20:47:18.4101844,2022-10-18 14:51:16.0726473,2022-10-18 14:51:16.0726473,00:00:00.0156299
2022-10-18 15:01:47.8538548,C:\Windows\prefetch\ONEDRIVESETUP.EXE-8510049F.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\ONEDRIVESETUP.EXE-8510049F.pf,54613,D6376DEBC0E86CB160C4F8A907DBE0F2E8687485,False,2022-09-10 20:47:38.7480632,2022-10-18 11:27:58.4870715,2022-10-18 11:27:58.4870715,00:00:00.0156233
2022-10-18 15:01:47.8538548,C:\Windows\prefetch\Op-MSEDGE.EXE-F6B373AF-00000001.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\Op-MSEDGE.EXE-F6B373AF-00000001.pf,1267,980BC1F5D2864D0E74D32B13FE3815CA4F20ACAF,False,2022-09-10 20:36:17.6315434,2022-10-15 11:33:25.7494151,2022-10-18 11:45:07.3401146,00:00:00
2022-10-18 15:01:47.8694798,C:\Windows\prefetch\Op-MSEDGEWEBVIEW2.EX-132D6E62-00000001.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\Op-MSEDGEWEBVIEW2.EX-132D6E62-00000001.pf,4052,DA958DCCD1F227222A0AECF731B0BEAF2E570C02,False,2022-10-18 11:27:58.4890728,2022-10-18 11:27:58.4900719,2022-10-18 11:27:58.4900719,00:00:00
2022-10-18 15:01:47.8851010,C:\Windows\prefetch\PHONEEXPERIENCEHOST.EXE-E684F82E.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\PHONEEXPERIENCEHOST.EXE-E684F82E.pf,63301,7984C7CB956DDE25BEA1ED975630C5EBB6855E7D,False,2022-10-15 11:27:36.1507393,2022-10-15 11:27:36.1507393,2022-10-18 11:45:07.3557369,00:00:00.0156212
2022-10-18 15:01:47.9007307,C:\Windows\prefetch\POQEXEC.EXE-43A49B23.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\POQEXEC.EXE-43A49B23.pf,11999,6D24EC746A5D364DAF169CA01C1D808F3125485C,False,2022-10-12 03:10:36.8223009,2022-10-12 03:10:36.8223009,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:47.9163537,C:\Windows\prefetch\POWERSHELL.EXE-022A1004.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\POWERSHELL.EXE-022A1004.pf,31054,FD124AB1261C3201E523EE6A65847D84F38BBF54,False,2022-09-10 20:54:05.5605284,2022-09-10 20:54:05.5605284,2022-10-18 15:01:29.0882863,00:00:00
2022-10-18 15:01:47.9319776,C:\Windows\prefetch\RDPCLIP.EXE-6AB36D08.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RDPCLIP.EXE-6AB36D08.pf,3863,A024EDCF71B50BCA6FCEF57302D25B82B7A8D107,False,2022-10-18 14:50:01.4007756,2022-10-18 14:50:01.4007756,2022-10-18 14:50:01.4007756,00:00:00
2022-10-18 15:01:47.9476009,C:\Windows\prefetch\REGEDIT.EXE-246AC210.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\REGEDIT.EXE-246AC210.pf,8589,9729CA9BDBDD208123ED34408884D3B09326EED2,False,2022-09-10 20:47:33.3731835,2022-09-10 20:47:33.3731835,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:47.9632286,C:\Windows\prefetch\RUNDLL32.EXE-4F60B70E.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNDLL32.EXE-4F60B70E.pf,4754,7BAFA6874EEF1F08DCD438D0BD2E57219B9AF7FF,False,2022-09-16 21:07:21.0192586,2022-10-18 11:36:12.9628643,2022-10-18 11:36:12.9628643,00:00:00
2022-10-18 15:01:47.9788519,C:\Windows\prefetch\RUNDLL32.EXE-81640945.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNDLL32.EXE-81640945.pf,5860,19E459F5B2DC4B13CEB58716F2BBF4AC4830DCEA,False,2022-09-10 20:51:09.6699727,2022-10-17 12:33:48.2396282,2022-10-18 11:45:07.3557369,00:00:00.0156233
2022-10-18 15:01:47.9788519,C:\Windows\prefetch\RUNDLL32.EXE-EA0A52C8.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNDLL32.EXE-EA0A52C8.pf,4414,F0C8186AC1CDC984EB1B173909BE768B19984E36,False,2022-09-12 20:45:49.2865690,2022-10-17 11:11:18.3217387,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:47.9944791,C:\Windows\prefetch\RUNTIMEBROKER.EXE-0609EC05.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-0609EC05.pf,4091,1C99B6B0DBA88C7A6223173FC9DA788B87EF30A9,False,2022-10-15 11:28:31.8226979,2022-10-15 11:28:31.8226979,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:48.0101090,C:\Windows\prefetch\RUNTIMEBROKER.EXE-17E2786F.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-17E2786F.pf,16518,B70DD7202F8E879778032E1F95C9E8A1556E63ED,False,2022-09-10 20:35:22.4361116,2022-10-15 11:27:46.4635177,2022-10-18 11:45:07.3557369,00:00:00.0156299
2022-10-18 15:01:48.0101090,C:\Windows\prefetch\RUNTIMEBROKER.EXE-39C1DDA0.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-39C1DDA0.pf,4732,892205CB9265B71D5A422DC5D14631AC58360461,False,2022-09-10 20:35:14.7325246,2022-10-18 11:35:47.3714845,2022-10-18 14:50:01.9789014,00:00:00
2022-10-18 15:01:48.0257372,C:\Windows\prefetch\RUNTIMEBROKER.EXE-6BBA5017.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-6BBA5017.pf,11046,70D1E808B31713F3CFF64614C8AA97C79E9F0549,False,2022-10-17 12:33:49.0365767,2022-10-17 12:33:49.0365767,2022-10-18 14:50:01.6351514,00:00:00
2022-10-18 15:01:48.0413600,C:\Windows\prefetch\RUNTIMEBROKER.EXE-79C89407.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-79C89407.pf,6737,D2107513BA3A3C7339B45C5E434564E7B2FF6C06,False,2022-10-15 18:27:15.1841938,2022-10-15 18:27:15.1841938,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:48.0569909,C:\Windows\prefetch\RUNTIMEBROKER.EXE-7B4EFB64.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-7B4EFB64.pf,8275,A9D6F72FF6AAC8A393501634D57ABAD518415A59,False,2022-09-17 16:26:17.3182988,2022-09-22 14:51:26.3331890,2022-10-18 11:45:07.3557369,00:00:00.0156309
2022-10-18 15:01:48.0726075,C:\Windows\prefetch\RUNTIMEBROKER.EXE-93CA03DF.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-93CA03DF.pf,9944,C23DE79FE502CBF7E036D72E43D8B6B8D0BA6CEB,False,2022-09-10 23:07:27.7372567,2022-10-18 14:50:11.5572410,2022-10-18 14:50:11.5572410,00:00:00.0156166
2022-10-18 15:01:48.0882366,C:\Windows\prefetch\RUNTIMEBROKER.EXE-A57EE15F.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-A57EE15F.pf,17990,E5E9E0BB1E674798214D849411764005AF466253,False,2022-09-10 20:35:11.2313369,2022-10-18 11:35:47.4209939,2022-10-18 14:50:02.1351520,00:00:00.0156291
2022-10-18 15:01:48.0882366,C:\Windows\prefetch\RUNTIMEBROKER.EXE-B4412419.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-B4412419.pf,5087,643295F0C085B8224AC318DF0D113CE404498100,False,2022-10-15 11:57:36.9028403,2022-10-18 14:56:29.2393443,2022-10-18 14:56:29.2393443,00:00:00
2022-10-18 15:01:48.1038501,C:\Windows\prefetch\RUNTIMEBROKER.EXE-BD6CBDAE.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-BD6CBDAE.pf,13767,0B5A61BC27CD29AC16A7B4E96ECC3FF76EE3BD06,False,2022-10-15 11:27:44.8070099,2022-10-15 11:27:44.8070099,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:48.1194793,C:\Windows\prefetch\RUNTIMEBROKER.EXE-D9C8B339.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-D9C8B339.pf,17787,636369104FE38DE63749C496EC392FAAA53F1BF6,False,2022-10-01 01:54:07.2171441,2022-10-07 05:07:23.6461883,2022-10-18 11:45:07.3557369,00:00:00.0156292
2022-10-18 15:01:48.1351114,C:\Windows\prefetch\RUNTIMEBROKER.EXE-EC3B9BBA.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\RUNTIMEBROKER.EXE-EC3B9BBA.pf,14269,9389E4773C5CE1643D011291503D419915340BF1,False,2022-10-15 11:57:37.5249971,2022-10-15 11:57:37.5249971,2022-10-18 11:45:07.3557369,00:00:00.0156321
2022-10-18 15:01:48.1819822,C:\Windows\prefetch\SDIAGNHOST.EXE-D8BC1DC6.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\SDIAGNHOST.EXE-D8BC1DC6.pf,49750,25CC40564A84ECF1FC3FD69157CBD305487CC46F,False,2022-09-20 11:07:31.1968859,2022-10-18 11:11:20.1034363,2022-10-18 11:11:20.1034363,00:00:00.0312522
2022-10-18 15:01:48.1976032,C:\Windows\prefetch\SEARCHAPP.EXE-43629238.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\SEARCHAPP.EXE-43629238.pf,57299,9DE0FDC7107454FF0D4AD20B878C359EDE518567,False,2022-09-10 20:35:05.4207124,2022-09-10 20:35:05.4207124,2022-10-18 11:45:07.3557369,00:00:00
2022-10-18 15:01:48.2132333,C:\Windows\prefetch\SEARCHFILTERHOST.EXE-10E4267C.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\SEARCHFILTERHOST.EXE-10E4267C.pf,5116,100F476830E8A971440FF0E1647BB796D6F4E008,False,2022-09-10 20:36:54.6953510,2022-10-18 14:59:43.3544922,2022-10-18 14:59:43.3544922,00:00:00
2022-10-18 15:01:48.2288716,C:\Windows\prefetch\SEARCHINDEXER.EXE-EF8503D3.pf,C:\KAPE\TriageData_w10-example\C\Windows\prefetch\SEARCHINDEXER.EXE-EF8503D3.pf,8836,A471F5E3C8E5FAEA098D9C4F4CC4F72FCA2923FE,False,2022-10-12 03:13:19.6016657,2022-10-12 03:13:19.6016657,2022-10-18 11:45:07.3557369,00:00:00.0156383
