system,key,reglastwritetime,type,name,val
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{4D5B080D-F3A0-4FCD-ABA5-D83C8E8394E3}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.ZuneMusic_10.22031.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}|Desc=@{Microsoft.ZuneMusic_10.22031.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003|EmbedCtxt=@{Microsoft.ZuneMusic_10.22031.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{062145EE-81C8-43F9-86F6-8DEA2D2F72C1}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|Desc=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1794666530-1473249818-1588996214-3976422419-3023849891-1013843484-2185627956|EmbedCtxt=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{9F8596A4-3B87-459A-B25F-ED9496BEE3D3}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|Desc=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1794666530-1473249818-1588996214-3976422419-3023849891-1013843484-2185627956|EmbedCtxt=@{Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ScreenSketch/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{2B92E4E3-9A78-4595-9A9A-372CD502D2E5}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{3316F754-376C-471E-9E13-452F56632893}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{E3390662-B76E-48C2-8B58-4D21FA961287}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{3A3E0F52-F29A-4A35-99D1-2E7D6BCEB0C1}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{47D1596E-3F14-4D31-ADBF-975FDBD6FCB7}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{026FDDA1-D148-45D8-8E1A-01FDDC635A05}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{0C785FC0-0070-4C04-A709-643326ACA4D4}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|Desc=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167|EmbedCtxt=@{Microsoft.MicrosoftStickyNotes_4.5.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{57A3FCB5-791A-4D55-9A59-CF189626697B}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1CCB1DB7-A459-4AE3-BC0E-396842CE92DA}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1CE37FD5-B816-4A6E-BCEE-6BDFA7D0D73F}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{7171B03D-93CD-4EDB-9286-7D6EBC92ECC3}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{8D14B436-3911-4847-94A3-834C110A2D2B}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{ECAF305E-AB2E-4B30-9A6C-FB212AC00A75}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Security=Authenticate|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{E2387143-F420-4E83-92AD-4D5590DD14E9}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|Desc=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741|EmbedCtxt=@{Microsoft.ZuneVideo_10.22041.10091.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{9A5CD986-2BE0-4FBA-A8E4-40C852E4038C}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|Desc=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-466767348-3739614953-2700836392-1801644223-4227750657-1087833535-2488631167|EmbedCtxt=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{CF775699-AEBA-4829-B89A-CE12FA887F0E}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|Desc=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-466767348-3739614953-2700836392-1801644223-4227750657-1087833535-2488631167|EmbedCtxt=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{6BCBAC93-F30D-467E-9331-BD68DDA5FECF}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|Desc=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-466767348-3739614953-2700836392-1801644223-4227750657-1087833535-2488631167|EmbedCtxt=@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{81BB31DD-ADFD-4B1C-B963-14C9AD6AAB32}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=Office|Desc=Office|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-930279079-3258969966-1203931420-3379063298-1496040207-3203565093-3038441310|EmbedCtxt=Office|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{B98EF537-C31F-49DB-ACF7-0A4C0085B16A}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=Office|Desc=Office|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-930279079-3258969966-1203931420-3379063298-1496040207-3203565093-3038441310|EmbedCtxt=Office|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{387C0A51-31D9-4C5E-A958-155007E737FE}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntErnet|RA62=IntErnet|Name=Office|Desc=Office|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-1)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-930279079-3258969966-1203931420-3379063298-1496040207-3203565093-3038441310|EmbedCtxt=Office|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{508C30A5-8F61-41C9-9080-D73A67C1A4AC}","v2.30|Action=Block|Active=TRUE|Dir=In|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{C10AD956-3D20-46FF-933C-D09374DCD3DB}","v2.30|Action=Block|Active=TRUE|Dir=Out|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{76F8DE67-E1FF-4F38-9CA8-A48B0A573FD1}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{1F01FAF0-C19F-4BF2-9330-F0F28FDC604E}","v2.30|Action=Allow|Active=TRUE|Dir=Out|Profile=Domain|Profile=Private|Profile=Public|RA42=IntrAnet|RA62=IntrAnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules","2022-10-17T12:33:38Z","sz","{F39D02D7-B005-47D9-848A-2192C8D09A0D}","v2.30|Action=Allow|Active=TRUE|Dir=In|Profile=Private|Profile=Public|RA42=RmtIntrAnet|RA62=RmtIntrAnet|Name=Xbox Game Bar|Desc=Xbox Game Bar|LUAuth=O:LSD:(A;;CC;;;S-1-15-3-3)(A;;CC;;;WD)(A;;CC;;;AN)|LUOwn=S-1-5-21-854572065-3638439640-3444370625-500|AppPkgId=S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777|EmbedCtxt=Xbox Game Bar|Security=Authenticate|"
