system,driver_file,driver_base,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","\SystemRoot\System32\drivers\tcpip.sys","0xFFFFF807202A0000","C:\Windows\System32\drivers\","tcpip.sys","2991960","0x20","ARCHIVE","2022-10-12T02:46:03Z","2022-10-18T15:02:16Z","2022-10-12T02:46:03Z","Microsoft Corporation","TCP/IP Driver","10.0.19041.1052 (WinBuild.160101.0800)","tcpip.sys","&#169; Microsoft Corporation. All rights reserved.","tcpip.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1052","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","72aeeb1c0fa33aea37a8b177b8a1f824","eceb277375b667baf1aee35e594ceef8a52864e3","06d3be8d8aa1caee018e9cfac126c47200ab8c7434ecca61925ac35d1c0605c8"
"CrowdResponse","\SystemRoot\System32\drivers\fwpkclnt.sys","0xFFFFF80720590000","C:\Windows\System32\drivers\","fwpkclnt.sys","503640","0x20","ARCHIVE","2022-10-12T02:46:03Z","2022-10-18T10:45:07Z","2022-10-12T02:46:03Z","Microsoft Corporation","FWP/IPsec Kernel-Mode API","10.0.19041.2130 (WinBuild.160101.0800)","fwpkclnt.sys","&#169; Microsoft Corporation. All rights reserved.","fwpkclnt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2130","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","c69f45a3fea533fe552b3ce8825a3d95","8b7bfc2a693b1e31ff3fe1ca1e861030393b8d9c","d46fbe7038cd5de384513711251ad6d2ebf04223710c31f3e4ac99ce55e03e37"
"CrowdResponse","\SystemRoot\System32\drivers\wfplwfs.sys","0xFFFFF80720610000","C:\Windows\System32\drivers\","wfplwfs.sys","181584","0x20","ARCHIVE","2022-09-15T02:54:19Z","2022-10-18T15:02:18Z","2022-09-15T02:54:19Z","Microsoft Corporation","WFP NDIS 6.30 Lightweight Filter Driver","10.0.19041.1503 (WinBuild.160101.0800)","WFPLWFS.SYS","&#169; Microsoft Corporation. All rights reserved.","WFPLWFS.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1503","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","ef4fb4033519ff2f6118c8986ad3bc51","0fb667ec1cb0103f4184f6bacde36d24f8e02d7c","fec2ba8a35bcb02e974ccd6916ac64ef73f758a3529610e32013639c8f5b98e4"
"CrowdResponse","\SystemRoot\System32\DRIVERS\fvevol.sys","0xFFFFF80720650000","C:\Windows\System32\DRIVERS\","fvevol.sys","802624","0x20","ARCHIVE","2022-09-15T02:54:45Z","2022-10-18T15:02:12Z","2022-09-15T02:54:45Z","Microsoft Corporation","BitLocker Drive Encryption Driver","10.0.19041.1 (WinBuild.160101.0800)","FVEVOL.SYS","&#169; Microsoft Corporation. All rights reserved.","FVEVOL.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","13304174ca218dcd2168debaff8b2471","d4e4d4dfc245b4cfdb2af4423ef5820ba71c0910","f992dd573190dc93d0999301bc235556c48483dd8fabe40ffe02f4f19c1c7ef5"
"CrowdResponse","\SystemRoot\System32\drivers\volume.sys","0xFFFFF80720720000","C:\Windows\System32\drivers\","volume.sys","16696","0x20","ARCHIVE","2019-12-07T09:07:53Z","2022-10-18T15:02:17Z","2019-12-07T09:07:53Z","Microsoft Corporation","Volume driver","10.0.19041.1 (WinBuild.160101.0800)","volume.sys","&#169; Microsoft Corporation. All rights reserved.","volume.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","770e710bea3ccc595ee3703297b40d76","75a9914dd254894eca795aec481478e1f6271c2d","c03e3367b92307993bc169583cb298265fc1c35cf5973ec352c1e08ffcfd1928"
"CrowdResponse","\SystemRoot\System32\drivers\volsnap.sys","0xFFFFF80720730000","C:\Windows\System32\drivers\","volsnap.sys","429880","0x20","ARCHIVE","2022-08-05T09:27:33Z","2022-10-18T15:02:17Z","2022-08-05T09:27:33Z","Microsoft Corporation","Volume Shadow Copy driver","10.0.19041.1 (WinBuild.160101.0800)","volsnap.sys","&#169; Microsoft Corporation. All rights reserved.","volsnap.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","988a7a685bb51bac62f4e176be5432ac","236595d4fec354de4666d327e8214b99eda48ae1","cfee4616c10eb0cda65d4fcc2488b879d577e0f95b5e9ab9b61258f249ed6ac6"
"CrowdResponse","\SystemRoot\System32\drivers\USBXHCI.SYS","0xFFFFF807207A0000","C:\Windows\System32\drivers\","USBXHCI.SYS","624984","0x20","ARCHIVE","2022-08-05T09:26:21Z","2022-10-18T15:02:17Z","2022-08-05T09:26:21Z","Microsoft Corporation","USB XHCI Driver","10.0.19041.1 (WinBuild.160101.0800)","usbxhci.sys","&#169; Microsoft Corporation. All rights reserved.","usbxhci.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","7c9187d075a31cb888c421b6b54c79f5","8901e0a90fdb159e398d669da12a540f00975e42","6a2161813473119912e75bdaf19033c8edaac2c2a946e1a82405fc7afae35d07"
"CrowdResponse","\SystemRoot\System32\drivers\USBSTOR.SYS","0xFFFFF80720840000","C:\Windows\System32\drivers\","USBSTOR.SYS","139624","0x20","ARCHIVE","2022-09-15T02:54:12Z","2022-10-18T15:02:17Z","2022-09-15T02:54:12Z","Microsoft Corporation","USB Mass Storage Class Driver","10.0.19041.1 (WinBuild.160101.0800)","usbstor.sys","&#169; Microsoft Corporation. All rights reserved.","usbstor.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","35f1074b2ee770e6ee1b962afaa9955e","26a10c7ebca2e4d8ad3944d3ed02e9da63e2e0a0","e068e0b161f5a44968c2e5af7cd39cd5fd2eaf33294015db06acde3bd4810a63"
"CrowdResponse","\SystemRoot\System32\drivers\uaspstor.sys","0xFFFFF80720870000","C:\Windows\System32\drivers\","uaspstor.sys","83816","0x20","ARCHIVE","2022-09-15T02:54:12Z","2022-10-18T15:02:17Z","2022-09-15T02:54:12Z","Microsoft Corporation","Microsoft Uasp Driver","10.0.19041.1949 (WinBuild.160101.0800)","Uasp Version : Min - 0, Max - 0","&#169; Microsoft Corporation. All rights reserved.","uasp.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","b252c02c6606212d70b6d2aeed653e20","d1805607e42bc4f168d85ace084be0993f42bd90","ea651602246a6e9ec5786cfc7b92e15f5529908ca1646cf0d8648841d986979c"
"CrowdResponse","\SystemRoot\System32\drivers\storufs.sys","0xFFFFF80720890000","C:\Windows\System32\drivers\","storufs.sys","64872","0x20","ARCHIVE","2022-10-12T02:45:49Z","2022-10-18T15:02:16Z","2022-10-12T02:45:49Z","Microsoft Corporation","MS UFS Storport Miniport Driver","10.0.19041.2075 (WinBuild.160101.0800)","storufs.sys","&#169; Microsoft Corporation. All rights reserved.","storufs.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","f2100e07d6196fa72fbee2d39cb13816","3d3e905c9060a0a4fc8870ed8b33312382426457","fa783d5e6a2e11d5205eb00a1a4eac7c9e3754704721feee5be6b227683c2515"
"CrowdResponse","\SystemRoot\System32\drivers\sdstor.sys","0xFFFFF807208B0000","C:\Windows\System32\drivers\","sdstor.sys","104264","0x20","ARCHIVE","2022-08-05T09:26:21Z","2022-10-18T15:02:16Z","2022-08-05T09:26:21Z","Microsoft Corporation","SD Storage Class Driver","10.0.19041.1 (WinBuild.160101.0800)","sdstor.sys","&#169; Microsoft Corporation. All rights reserved.","sdstor.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","7688976856ab4b99baa49c6d9fd54cff","9a4fc8157248d8a7490b53b7047a78984fc11939","32d055054edb9d10c76af7459dc39c6a119ff87022096f8cb4dfbcfe07efb58a"
"CrowdResponse","\SystemRoot\System32\drivers\rdyboost.sys","0xFFFFF807208D0000","C:\Windows\System32\drivers\","rdyboost.sys","297784","0x20","ARCHIVE","2019-12-07T09:09:54Z","2022-10-18T15:02:15Z","2019-12-07T09:09:54Z","Microsoft Corporation","ReadyBoost Driver","10.0.19041.1 (WinBuild.160101.0800)","rdyboost.sys","&#169; Microsoft Corporation. All rights reserved.","rdyboost.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","b4a6f3bfb5a07daf4e18c14a6337a226","4d0b29510e225c7f2c736f01415da78d2b56b7ff","f906865e349390d24a3dcbc563154bbb9f307b97361832be93bc9d44a9f3b486"
"CrowdResponse","\SystemRoot\System32\Drivers\mup.sys","0xFFFFF80720930000","C:\Windows\System32\Drivers\","mup.sys","132920","0x20","ARCHIVE","2022-08-05T09:27:18Z","2022-10-18T15:02:14Z","2022-08-05T09:27:18Z","Microsoft Corporation","Multiple UNC Provider Driver","10.0.19041.1826 (WinBuild.160101.0800)","MUP.SYS","&#169; Microsoft Corporation. All rights reserved.","MUP.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1826","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","6ad1255edf789edb771eb04b062bf007","4e359a0ffd8f97f1e935f5a0ba8fd4880e077d05","757e91d214b38d75819b8fe0e0d9d10e648660244cbea79c588c9e62cb71ac74"
"CrowdResponse","\SystemRoot\system32\drivers\iorate.sys","0xFFFFF80720960000","C:\Windows\system32\drivers\","iorate.sys","57168","0x20","ARCHIVE","2022-08-05T09:26:32Z","2022-10-18T15:02:13Z","2022-08-05T09:26:32Z","Microsoft Corporation","I/O rate control Filter","10.0.19041.1 (WinBuild.160101.0800)","iorate.sys","&#169; Microsoft Corporation. All rights reserved.","iorate.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","bcdea9631377adec401c734b48fd5e40","c0358e1e3739a4beb900c72d1d1f7561c8beb07a","cd855142f264a9756ed8df075c044c82117c1c0eab84a1567ef3dc3b8e9ce1ff"
"CrowdResponse","\SystemRoot\System32\drivers\disk.sys","0xFFFFF807209A0000","C:\Windows\System32\drivers\","disk.sys","106336","0x20","ARCHIVE","2022-08-05T09:26:21Z","2022-10-18T15:02:11Z","2022-08-05T09:26:21Z","Microsoft Corporation","PnP Disk Driver","10.0.19041.1 (WinBuild.160101.0800)","disk.sys","&#169; Microsoft Corporation. All rights reserved.","disk.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","953f239ffd563afa513dbd9baaf517a9","bfbf60eda0b2676f71326036cbac190689590ef3","1ab271b9e716d7a831af7abee1e83d7ab6135f07321f862b5b2d6982485ecaa1"
"CrowdResponse","\SystemRoot\System32\drivers\CLASSPNP.SYS","0xFFFFF807209C0000","C:\Windows\System32\drivers\","CLASSPNP.SYS","432472","0x20","ARCHIVE","2022-08-05T09:27:16Z","2022-10-18T10:45:07Z","2022-08-05T09:27:16Z","Microsoft Corporation","SCSI Class System Dll","10.0.19041.1865 (WinBuild.160101.0800)","Classpnp.sys","&#169; Microsoft Corporation. All rights reserved.","Classpnp.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1865","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a429fc6e54a127e33414f82540131229","7984325e17a1ec83fbd522cac98790b5ca59dbb1","cc345a415a37350ee35a7af8b746414e4eb2c449edb1b9b5f3a864cda40a4280"
"CrowdResponse","\SystemRoot\System32\Drivers\crashdmp.sys","0xFFFFF80721F20000","C:\Windows\System32\Drivers\","crashdmp.sys","101736","0x20","ARCHIVE","2022-09-15T02:54:24Z","2022-10-13T03:12:03Z","2022-09-15T02:54:24Z","Microsoft Corporation","Crash Dump Driver","10.0.19041.1949 (WinBuild.160101.0800)","crashdmp.sys","&#169; Microsoft Corporation. All rights reserved.","crashdmp.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","99efbb6fe20d9aa27f123e908038bd36","5b0c32b4682a5467e5ed23c595d28f46aad78445","0873460a2223f01a1cf76454e53c074abe193e97901ec22ccffb54736dce9882"
"CrowdResponse","\SystemRoot\System32\drivers\cdrom.sys","0xFFFFF80721000000","C:\Windows\System32\drivers\","cdrom.sys","175616","0x20","ARCHIVE","2022-08-05T09:26:20Z","2022-10-18T15:02:11Z","2022-08-05T09:26:20Z","Microsoft Corporation","SCSI CD-ROM Driver","10.0.19041.1 (WinBuild.160101.0800)","cdrom.sys","&#169; Microsoft Corporation. All rights reserved.","cdrom.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","054abc6c64ae969d033b7876c04d52b4","aafe63799b4aad113ff96ecab814839073540981","492e4fd7a7cce38d5a7e51c7b069fc0497be3efd2eefeb6afa3ea81d2a11bc0f"
"CrowdResponse","\SystemRoot\system32\drivers\filecrypt.sys","0xFFFFF80721040000","C:\Windows\system32\drivers\","filecrypt.sys","59392","0x20","ARCHIVE","2019-12-07T09:08:09Z","2022-10-18T15:02:12Z","2019-12-07T09:08:09Z","Microsoft Corporation","Windows sandboxing and encryption filter","10.0.19041.1 (WinBuild.160101.0800)","filecrypt.sys","&#169; Microsoft Corporation. All rights reserved.","filecrypt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8e59d944ee4efaed65a341a71297c4cd","472fba0ddc84c144082afb0c520b801f2091574f","cfffd7007ab7fb04ecb44d0079bfe8eeb53aecc988135199c388af425ebcf2ad"
"CrowdResponse","\SystemRoot\system32\drivers\tbs.sys","0xFFFFF80721060000","C:\Windows\system32\drivers\","tbs.sys","31568","0x20","ARCHIVE","2022-08-05T09:26:38Z","2022-10-18T10:45:07Z","2022-08-05T09:26:38Z","Microsoft Corporation","Export driver for kernel mode TPM API","10.0.19041.906 (WinBuild.160101.0800)","TBS.SYS","&#169; Microsoft Corporation. All rights reserved.","TBS.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.906","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","7e1cf2875d1076e8122842548ed8ed30","fd99fc91e4ddb289ecadd68ec6d5285badb08368","8359925913f6100724078b1b37d2a1533a5403755955039f16b589be6412b96f"
"CrowdResponse","\SystemRoot\System32\Drivers\Null.SYS","0xFFFFF80721070000","C:\Windows\System32\Drivers\","Null.SYS","7680","0x20","ARCHIVE","2019-12-07T09:08:49Z","2022-10-18T15:02:15Z","2019-12-07T09:08:49Z","Microsoft Corporation","NULL Driver","10.0.19041.1 (WinBuild.160101.0800)","null.sys","&#169; Microsoft Corporation. All rights reserved.","null.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","2cb7c3b739d8d34b9249f7dc6c8b5c1a","fa77b97cb2f7149888e3b33b5069a4044bb8e131","318dd3d989ebed3f29a4c3f6fa819f060be9c14c549b7dad8eca2b73c7932722"
"CrowdResponse","\SystemRoot\System32\Drivers\Beep.SYS","0xFFFFF80721080000","C:\Windows\System32\Drivers\","Beep.SYS","10240","0x20","ARCHIVE","2019-12-07T09:09:00Z","2022-10-18T15:02:10Z","2019-12-07T09:09:00Z","Microsoft Corporation","BEEP Driver","10.0.19041.1 (WinBuild.160101.0800)","beep.sys","&#169; Microsoft Corporation. All rights reserved.","beep.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","4280b427b81eb8c265f3206e2298761e","9c6c145c0d88919dc7a8573f036ef2c860f8a8f3","121af03bbe6ecc1622c2540805a30ae9555eb5d5fe25b55939c045ece7fc37eb"
"CrowdResponse","\SystemRoot\System32\drivers\dxgkrnl.sys","0xFFFFF80721090000","C:\Windows\System32\drivers\","dxgkrnl.sys","3814744","0x20","ARCHIVE","2022-10-12T02:45:53Z","2022-10-18T15:02:11Z","2022-10-12T02:45:53Z","Microsoft Corporation","DirectX Graphics Kernel","10.0.19041.2075 (WinBuild.160101.0800)","dxgkrnl.sys","&#169; Microsoft Corporation. All rights reserved.","dxgkrnl.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a5418eb5247cc04a372716436e6f1a65","29a97f7c75da2ed571889fe2cde5059c36821df7","c5eea6c76a42a22d990d556a0af1b43845fd6e68f50e5d101ba92e0d8039ecc7"
"CrowdResponse","\SystemRoot\System32\drivers\watchdog.sys","0xFFFFF80721440000","C:\Windows\System32\drivers\","watchdog.sys","74752","0x20","ARCHIVE","2022-08-05T09:26:48Z","2022-10-15T03:11:16Z","2022-08-05T09:26:48Z","Microsoft Corporation","Watchdog Driver","10.0.19041.868 (WinBuild.160101.0800)","watchdog.sys","&#169; Microsoft Corporation. All rights reserved.","watchdog.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.868","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","1f34efed3d638db5c5ff27e2c266d5ca","b83ccc5ceda0c28ccdde5075ed5b5486578b370a","98b7a6749634e93534e630eb3dc843b677200d5e1ce7dd9687896add6da534bf"
"CrowdResponse","\SystemRoot\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_fc93ae411c02f280\BasicDisplay.sys","0xFFFFF80721460000","C:\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_fc93ae411c02f280\","BasicDisplay.sys","68608","0x20","ARCHIVE","2022-09-15T02:54:12Z","2022-10-18T15:02:10Z","2022-09-15T02:54:12Z","Microsoft Corporation","Microsoft Basic Display Driver","10.0.19041.1949 (WinBuild.160101.0800)","BasicDisplay.sys","&#169; Microsoft Corporation. All rights reserved.","BasicDisplay.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","2ca1fd29de910aeed426cf18a4adb956","7069ca24a465a81b8d9670507eae2f272c4461a3","a2ebddb0426d6e92744a3679b29ca08a9302295177ff5e02601d9181d4cb13cb"
"CrowdResponse","\SystemRoot\System32\DriverStore\FileRepository\basicrender.inf_amd64_ed345fdc37d65139\BasicRender.sys","0xFFFFF80721480000","C:\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_ed345fdc37d65139\","BasicRender.sys","38912","0x20","ARCHIVE","2022-09-15T02:54:12Z","2022-10-18T15:02:10Z","2022-09-15T02:54:12Z","Microsoft Corporation","Microsoft Basic Render Driver","10.0.19041.2006 (WinBuild.160101.0800)","BasicRender.sys","&#169; Microsoft Corporation. All rights reserved.","BasicRender.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2006","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","a2cafe3f80961a59d5de8cb91ae51e4b","9420a5dccc86fd13f234bbd1c9c71c5fe8d109a2","c17c5fc2658ce24b187ef8e57bcd91adb0226b03edf97c468528212425bc89b1"
"CrowdResponse","\SystemRoot\System32\Drivers\Npfs.SYS","0xFFFFF807214A0000","C:\Windows\System32\Drivers\","Npfs.SYS","87368","0x20","ARCHIVE","2022-08-05T09:27:16Z","2022-10-18T15:02:15Z","2022-08-05T09:27:16Z","Microsoft Corporation","NPFS Driver","10.0.19041.1526 (WinBuild.160101.0800)","npfs.sys","&#169; Microsoft Corporation. All rights reserved.","npfs.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1526","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","833d836c1589dcb023382fa1178eadb2","9cdfd2b47e2547147b7d48acb1e1495a35193535","9e3c3e5e7c33dacc77d347dad2cd37043f47e0dd93dbb6ee7710bd68aee0b30b"
"CrowdResponse","\SystemRoot\System32\Drivers\Msfs.SYS","0xFFFFF807214C0000","C:\Windows\System32\Drivers\","Msfs.SYS","44048","0x20","ARCHIVE","2019-12-07T09:08:49Z","2022-10-18T15:02:14Z","2019-12-07T09:08:49Z","Microsoft Corporation","Mailslot driver","10.0.19041.1 (WinBuild.160101.0800)","MSFS.SYS","&#169; Microsoft Corporation. All rights reserved.","MSFS.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","4d8c5c0b06d8f4b28aad865aca6c5494","17fa53912d7e9cb72d11f7239ce3074aff7914a5","8ac1a5358691da4fbec7baa3711321ead20439029031696f12bb287771e82893"
"CrowdResponse","\SystemRoot\System32\Drivers\CimFS.SYS","0xFFFFF807214E0000","C:\Windows\System32\Drivers\","CimFS.SYS","98816","0x20","ARCHIVE","2022-09-15T02:54:19Z","2022-10-18T15:02:11Z","2022-09-15T02:54:19Z","","","","","","","","","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","19c97b053480d85166b78ad4be476917","7e2659f677e08c5ed985a6dc8f91527d3c371508","3a2f9c09b5e8acf7e0bb11c137490dd9e0ad85d67217ccf24ef6358c0e74a397"
"CrowdResponse","\SystemRoot\system32\DRIVERS\tdx.sys","0xFFFFF80721500000","C:\Windows\system32\DRIVERS\","tdx.sys","117584","0x20","ARCHIVE","2022-08-05T09:27:54Z","2022-10-18T15:02:16Z","2022-08-05T09:27:54Z","Microsoft Corporation","TDI Translation Driver","10.0.19041.1237 (WinBuild.160101.0800)","tdx.sys","&#169; Microsoft Corporation. All rights reserved.","tdx.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1237","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2a8b28579a4964aa7ea8ceb1ac121243","773e49e5c80e7b073e238cab4c937c898a78a79c","bb34dc5199de15f7d57ae52df427c39d2fd34fafa8136f783f2f089cdeba0130"
"CrowdResponse","\SystemRoot\system32\DRIVERS\TDI.SYS","0xFFFFF80721530000","C:\Windows\system32\DRIVERS\","TDI.SYS","39736","0x20","ARCHIVE","2019-12-07T09:08:49Z","2022-10-18T10:45:07Z","2019-12-07T09:08:49Z","Microsoft Corporation","TDI Wrapper","10.0.19041.1 (WinBuild.160101.0800)","tdi.sys","&#169; Microsoft Corporation. All rights reserved.","tdi.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","136bdfeccb9d6eb5586ead642c2b5d72","876893fc432da89ccdfcef6f0d24cfb26bf85ac6","432ead086d9d44e57d2e05f9715b6abf2e2e52c9d475b564f2665f79a6a866e4"
"CrowdResponse","\SystemRoot\System32\DRIVERS\netbt.sys","0xFFFFF80721550000","C:\Windows\System32\DRIVERS\","netbt.sys","341504","0x20","ARCHIVE","2022-08-05T09:27:29Z","2022-10-18T15:02:14Z","2022-08-05T09:27:29Z","Microsoft Corporation","MBT Transport driver","10.0.19041.572 (WinBuild.160101.0800)","netbt.sys","&#169; Microsoft Corporation. All rights reserved.","netbt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.572","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","49f7de6f689c47b64a2c2d46cd98e327","6d3790a73c1128f5c6880a98f379ca13f9d98945","679a89e9078d5865c52fcae3a86d5ad252bf22b819901303f186d55ec976e1cd"
"CrowdResponse","\SystemRoot\system32\drivers\afunix.sys","0xFFFFF807215B0000","C:\Windows\system32\drivers\","afunix.sys","44032","0x20","ARCHIVE","2022-08-05T09:27:29Z","2022-10-18T15:02:10Z","2022-08-05T09:27:29Z","Microsoft Corporation","AF_UNIX socket provider","10.0.19041.1865 (WinBuild.160101.0800)","afunix.sys","&#169; Microsoft Corporation. All rights reserved.","afunix.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1865","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","21266728ff51f5ae872678783c6eab78","642c21dd0a84aa4c6ed6572a01624744a632c92b","f21db146c437676a984ad0a8142d772aad8f4b6950dcc0cfbb58566c1f4ecce5"
"CrowdResponse","\SystemRoot\system32\drivers\afd.sys","0xFFFFF807215D0000","C:\Windows\system32\drivers\","afd.sys","651104","0x20","ARCHIVE","2022-08-05T09:27:17Z","2022-10-18T15:02:10Z","2022-08-05T09:27:17Z","Microsoft Corporation","Ancillary Function Driver for WinSock","10.0.19041.1081 (WinBuild.160101.0800)","afd.sys","&#169; Microsoft Corporation. All rights reserved.","afd.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1081","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","aadecaaee10b5a45e75a9e4dacb49259","f49797d15cfc2f80ce734d5d8453f888213ebcb6","13e86923888e703185951f965dc6582a552850d736dc224196613b4ec74a8eaa"
"CrowdResponse","\SystemRoot\System32\drivers\vwififlt.sys","0xFFFFF80721680000","C:\Windows\System32\drivers\","vwififlt.sys","77824","0x20","ARCHIVE","2022-08-05T09:26:39Z","2022-10-18T15:02:18Z","2022-08-05T09:26:39Z","Microsoft Corporation","Virtual WiFi Filter Driver","10.0.19041.1202 (WinBuild.160101.0800)","vwififlt.sys","&#169; Microsoft Corporation. All rights reserved.","vwififlt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1202","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c111ee25f5130811a398b1f1496ad1c1","0f3f6599333e18ae6ce9c45eab11bd7d17e525b6","13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820"
"CrowdResponse","\SystemRoot\System32\drivers\pacer.sys","0xFFFFF807216A0000","C:\Windows\System32\drivers\","pacer.sys","161608","0x20","ARCHIVE","2022-08-05T09:27:03Z","2022-10-18T15:02:15Z","2022-08-05T09:27:03Z","Microsoft Corporation","QoS Packet Scheduler","10.0.19041.1 (WinBuild.160101.0800)","pacer.sys","&#169; Microsoft Corporation. All rights reserved.","pacer.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","4e750557e2310f3875cc8ceab4cca2cb","91e40309eaa0f43327dfba25eea06d39a4fef612","7906e70262f7d47a22cc18361749106e5b377660ef17a0f2aeb44b019f825a95"
